country,restaurant_name,sentiment,review_title,review_date,review,cleaned_review,word_overlap,sentiment_consistency,attention_grabbing,combined_text,vader_sentiment,vader_sentiment_label,cluster
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent experience,Jan 2019 •,"I had dinner on a Saturday evening, and was delighted by the welcoming service, the nice atmosphere/decor and the quality of the menu and wines. I particularly enjoy truffled dishes, so this was a great choice. Being in Rome for a weekend I was afraid of choosing a 'tourist trap' type of restaurant. Ad Hoc treats you very well from beginning to the end, and I left with a great feeling after an enjoyable Italian dining experience. Honestly, I would love to come back on my next trip to Rome. Work well done by the managers and team.",dinner saturday evening delighted welcoming service nice quality menu wine particularly enjoy truffled dish great choice rome weekend afraid choosing trap type restaurant ad hoc treat well beginning end left great feeling enjoyable italian dining experience honestly would love come back next trip rome work well done manager team,0.5,1,0,"Excellent experience I had dinner on a Saturday evening, and was delighted by the welcoming service, the nice atmosphere/decor and the quality of the menu and wines. I particularly enjoy truffled dishes, so this was a great choice. Being in Rome for a weekend I was afraid of choosing a 'tourist trap' type of restaurant. Ad Hoc treats you very well from beginning to the end, and I left with a great feeling after an enjoyable Italian dining experience. Honestly, I would love to come back on my next trip to Rome. Work well done by the managers and team.",0.9899,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Highlight of the holiday,Feb 2019 •,This is by far one of the best restaurants in Rome. Staff were friendly and attentive and the food was perfect in every way.,far one best restaurant rome staff friendly attentive food perfect every way,0.0,1,0,Highlight of the holiday This is by far one of the best restaurants in Rome. Staff were friendly and attentive and the food was perfect in every way.,0.9451,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Fantastic food, service and wine",Feb 2019 •,Always a clear favorite the food is the best I’ve had in Rome and service is professional and very friendly! The selections of wine is second to none and the interior has a lovely atmosphere. Offered small bottle of lovely olive oil as we left! We will always be back againz,always clear favorite food best rome service professional friendly selection wine second none interior lovely atmosphere offered small bottle lovely olive oil left always back againz,0.4,1,0,"Fantastic food, service and wine Always a clear favorite the food is the best I’ve had in Rome and service is professional and very friendly! The selections of wine is second to none and the interior has a lovely atmosphere. Offered small bottle of lovely olive oil as we left! We will always be back againz",0.9778,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic birthday meal!,Feb 2019 •,"Came here with friends to celebrate my wifes birthday and wow....we had a fantastic time there. A lovely table at the top surrounded by wine! Food and service was superb. Little complimentary nibbles came out, and at the end the staff singing Happy Birthday to my wife with a beautiful birthday dessert which further added to our wonderful experience. Egma, our waitress was wonderful, she was very friendly and helpful especially when helping to choose some bubbles and at the end on leaving the ladies in our party where present with a little gift. Overall, a wonderful place!",came friend celebrate wife birthday wow fantastic time lovely table top surrounded wine food service superb little complimentary nibble came end staff singing happy birthday wife beautiful birthday dessert added wonderful experience egma waitress wonderful friendly helpful especially helping choose bubble end leaving lady party present little gift overall wonderful place,0.3333333333333333,1,0,"Fantastic birthday meal! Came here with friends to celebrate my wifes birthday and wow....we had a fantastic time there. A lovely table at the top surrounded by wine! Food and service was superb. Little complimentary nibbles came out, and at the end the staff singing Happy Birthday to my wife with a beautiful birthday dessert which further added to our wonderful experience. Egma, our waitress was wonderful, she was very friendly and helpful especially when helping to choose some bubbles and at the end on leaving the ladies in our party where present with a little gift. Overall, a wonderful place!",0.9958,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Absolutely fabulous,Feb 2019 •,What a stunning find in the centre of Rome. Staff were so thoughtful and kind with great knowledge of the menu and wine list. Food was stunning and different. Wine list was amazing. Will definitely be back and would highly recommend.,stunning find centre rome staff thoughtful kind great knowledge menu wine list food stunning different wine list amazing definitely back would highly recommend,0.0,1,0,Absolutely fabulous What a stunning find in the centre of Rome. Staff were so thoughtful and kind with great knowledge of the menu and wine list. Food was stunning and different. Wine list was amazing. Will definitely be back and would highly recommend.,0.9832,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,The best meal we had in Rome.,Feb 2019 •,"This place is legit.  Its a traditional Italian meal, so expect to be there for three luxurious hours.  The food and wine kept coming and coming. There were truffles galore! I don't know what it is called in Italian, but they gave us a pre dessert, then dessert, then some kind of after dessert.  You will not be disappointed if you go here, but make sure you make reservations in advance.",place legit traditional italian meal expect three luxurious hour food wine kept coming coming truffle galore know called italian gave u pre dessert dessert kind dessert disappointed go make sure make reservation advance,0.14285714285714285,1,1,"The best meal we had in Rome. This place is legit.  Its a traditional Italian meal, so expect to be there for three luxurious hours.  The food and wine kept coming and coming. There were truffles galore! I don't know what it is called in Italian, but they gave us a pre dessert, then dessert, then some kind of after dessert.  You will not be disappointed if you go here, but make sure you make reservations in advance.",0.8471,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Perfect dinner,Jan 2019 •,"Great dinner, the truffle menu is a must, but the rest is also excellent, We had the burrata with black truffle and some great pasta. We loved it and will go back as soon as we get to Rome again.",great dinner truffle menu must rest also excellent burrata black truffle great pasta loved go back soon get rome,0.5,1,0,"Perfect dinner Great dinner, the truffle menu is a must, but the rest is also excellent, We had the burrata with black truffle and some great pasta. We loved it and will go back as soon as we get to Rome again.",0.9718,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb,Jan 2019 •,"Visited in January with my partner. Both had the land tasting menu with wine pairing. Everything was faultless. The food, wine, service and ambience. A very special evening. Thanks you.",visited january partner land tasting menu wine pairing everything faultless food wine service ambience special evening thanks,0.0,1,0,"Superb Visited in January with my partner. Both had the land tasting menu with wine pairing. Everything was faultless. The food, wine, service and ambience. A very special evening. Thanks you.",0.9225,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Absolutely Lovely,Feb 2019 •,"Gorgeous meal, gorgeous wine, would definitely recommend! Especially if you’re a truffle fan! Staff were lovely and spoke terrific English! The wine menu is the biggest I’ve ever seen! Options of tasting menus and a la carte what more could you want!",gorgeous meal gorgeous wine would definitely recommend especially truffle fan staff lovely spoke terrific english wine menu biggest ever seen option tasting menu la carte could want,0.0,1,0,"Absolutely Lovely Gorgeous meal, gorgeous wine, would definitely recommend! Especially if you’re a truffle fan! Staff were lovely and spoke terrific English! The wine menu is the biggest I’ve ever seen! Options of tasting menus and a la carte what more could you want!",0.9826,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Unbelievable experience,Dec 2018 •,"Amazing experience in Rome.
Lovely restaurant in the heart of the city. 
Cool dishes and superb truffles.
I have been with my family and a couple of friends and we paid around 73€ per couple.
Super.
We will be back for sure",amazing experience rome lovely restaurant heart city cool dish superb truffle family couple friend paid around per couple super back sure,0.5,1,0,"Unbelievable experience Amazing experience in Rome.
Lovely restaurant in the heart of the city. 
Cool dishes and superb truffles.
I have been with my family and a couple of friends and we paid around 73€ per couple.
Super.
We will be back for sure",0.9753,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,our best food experience in Roma - truffles delight,Jan 2019 •,"From service to decor Everything was perfect we could taste various masterpiece of the menu with truffles, delicious and generous. For 70€ for two we had an amazing diner remarkable quality for price. we had lovely bottle of olive oil as a gift at the end. A must go!",service decor everything perfect could taste various masterpiece menu truffle delicious generous two amazing diner remarkable quality price lovely bottle olive oil gift end must go,0.0,1,1,"our best food experience in Roma - truffles delight From service to decor Everything was perfect we could taste various masterpiece of the menu with truffles, delicious and generous. For 70€ for two we had an amazing diner remarkable quality for price. we had lovely bottle of olive oil as a gift at the end. A must go!",0.9901,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Ad Hoc,Oct 2018 •,"Everything was perfect. The warm welcome when we arrived . The restaurant was cozy and we felt very comfortable. I liked the concept of the restaurant in which you find walls of bottles of wines . The food was very delicious and tasty. The staff was very friendly .
At the end we had gifts for everyone : small bottles of house Olive Oil.
We really appreciate the good service of Adhoc and we had an amazing dinner time.",everything perfect warm welcome arrived restaurant cozy felt comfortable liked concept restaurant find wall bottle wine food delicious tasty staff friendly end gift everyone small bottle house olive oil really appreciate good service adhoc amazing dinner time,0.0,0,0,"Ad Hoc Everything was perfect. The warm welcome when we arrived . The restaurant was cozy and we felt very comfortable. I liked the concept of the restaurant in which you find walls of bottles of wines . The food was very delicious and tasty. The staff was very friendly .
At the end we had gifts for everyone : small bottles of house Olive Oil.
We really appreciate the good service of Adhoc and we had an amazing dinner time.",0.9858,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,The perfect celebration,Jan 2019 •,"I had searched through many restaurants for my husband's perfect birthday dinner.  When we arrived in Rome our concierge said that we should enjoy Ad Hoc but it wasn't necessarily a celebration venue.  I completely disagree!  The small, intimate restaurant designed its seating so that there is more privacy in certain sections than at many Roman restaurants.  The wine bottles lining the room make one feel like you have been invited to dine in a family's private cellar.  For fans of truffles, that is their speciality, and they do no it well.  The carbonara cubo was so good that my husband stole it and left me with his pasta course, which fortunately for me, was also excellent.  The lamb dish on special was exquisite, but the beef cheeks were also a magnificent choice.  My husband was also touched that the chef did also gift him with a special dessert in honour of his birthday.  The restaurant is on a quiet street and is completely walkable from several fine hotels, and it was open on a Sunday.",searched many restaurant husband perfect birthday dinner arrived rome concierge said enjoy ad hoc necessarily celebration venue completely disagree small intimate restaurant designed seating privacy certain section many roman restaurant wine bottle lining room make one feel like invited dine family private cellar fan truffle speciality well carbonara cubo good husband stole left pasta course fortunately also excellent lamb dish special exquisite beef cheek also magnificent choice husband also touched chef also gift special dessert honour birthday restaurant quiet street completely walkable several fine hotel open sunday,0.6666666666666666,1,0,"The perfect celebration I had searched through many restaurants for my husband's perfect birthday dinner.  When we arrived in Rome our concierge said that we should enjoy Ad Hoc but it wasn't necessarily a celebration venue.  I completely disagree!  The small, intimate restaurant designed its seating so that there is more privacy in certain sections than at many Roman restaurants.  The wine bottles lining the room make one feel like you have been invited to dine in a family's private cellar.  For fans of truffles, that is their speciality, and they do no it well.  The carbonara cubo was so good that my husband stole it and left me with his pasta course, which fortunately for me, was also excellent.  The lamb dish on special was exquisite, but the beef cheeks were also a magnificent choice.  My husband was also touched that the chef did also gift him with a special dessert in honour of his birthday.  The restaurant is on a quiet street and is completely walkable from several fine hotels, and it was open on a Sunday.",0.9923,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A Dining Highlight,Jan 2019 •,"This was a wonderful dining experience. Upon arrival, we were shown to a private booth for our family of four and offered a complimentary glass of prosecco.  While the multi-course meal was delicious, what we appreciated most was how the staff bent over backward to accommodate our daughter, who is vegan. It's not easy finding vegan meals in Rome (aside from the ubiquitous past in red sauce), but here the chef offered numerous options for her and she loved them all (and the rest of us loved our cheese and meat courses). To top off this very satisfying meal, we were each offered a small bottle of olive oil as a parting gift.  Prices were very reasonable as well. It was a memorable experience and we will be sure to visit Ad Hoc on future trips to Rome.",wonderful dining experience upon arrival shown private booth family four offered complimentary glass prosecco meal delicious appreciated staff bent backward accommodate daughter vegan easy finding vegan meal rome aside ubiquitous past red sauce chef offered numerous option loved rest u loved cheese meat course top satisfying meal offered small bottle olive oil parting gift price reasonable well memorable experience sure visit ad hoc future trip rome,0.0,1,0,"A Dining Highlight This was a wonderful dining experience. Upon arrival, we were shown to a private booth for our family of four and offered a complimentary glass of prosecco.  While the multi-course meal was delicious, what we appreciated most was how the staff bent over backward to accommodate our daughter, who is vegan. It's not easy finding vegan meals in Rome (aside from the ubiquitous past in red sauce), but here the chef offered numerous options for her and she loved them all (and the rest of us loved our cheese and meat courses). To top off this very satisfying meal, we were each offered a small bottle of olive oil as a parting gift.  Prices were very reasonable as well. It was a memorable experience and we will be sure to visit Ad Hoc on future trips to Rome.",0.9882,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing Dinner,Jan 2019 •,"We decided to go with the taster menu and absolutely loved it. The waiters were proffessional, the sommelier made our night and the food was perfect. we will definitely go back again. If you want an amazing meal in an intimate atmosphere, then AD HOC is the place to go.",decided go taster menu absolutely loved waiter proffessional sommelier made night food perfect definitely go back want amazing meal intimate atmosphere ad hoc place go,0.0,1,0,"Amazing Dinner We decided to go with the taster menu and absolutely loved it. The waiters were proffessional, the sommelier made our night and the food was perfect. we will definitely go back again. If you want an amazing meal in an intimate atmosphere, then AD HOC is the place to go.",0.9612,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wonderful food and a warm welcome,Feb 2019 •,"A gastronomic delight and the staff worked well with our party of 14 who were in Rome for the rugby and catching up with each other for the first time in a while.  We were fairly loud for such a sophisticated restaurant but the staff were accommodating.  Most of the party had one of the tasting menus and the food was extremely tasty, the helpings defeated some of the party and the wine choices complimented each course.  I hope we get the chance to return in a couple of years but maybe I should ask for a private room.",gastronomic delight staff worked well party rome rugby catching first time fairly loud sophisticated restaurant staff accommodating party one tasting menu food extremely tasty helping defeated party wine choice complimented course hope get chance return couple year maybe ask private room,0.16666666666666666,1,0,"Wonderful food and a warm welcome A gastronomic delight and the staff worked well with our party of 14 who were in Rome for the rugby and catching up with each other for the first time in a while.  We were fairly loud for such a sophisticated restaurant but the staff were accommodating.  Most of the party had one of the tasting menus and the food was extremely tasty, the helpings defeated some of the party and the wine choices complimented each course.  I hope we get the chance to return in a couple of years but maybe I should ask for a private room.",0.9718,Positive,4
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,50th birthday dinner oh so worth it,Jan 2019 •,"Dined here in January for my 50th birthday. The service is wonderful, made to feel very special. Excellent use of truffles, food is fresh and portion sizes are very generous. Highly recommended. In fact the food in Rome is sublime.. and extremely reasonable",dined january birthday service wonderful made feel special excellent use truffle food fresh portion size generous highly recommended fact food rome sublime extremely reasonable,0.14285714285714285,1,0,"50th birthday dinner oh so worth it Dined here in January for my 50th birthday. The service is wonderful, made to feel very special. Excellent use of truffles, food is fresh and portion sizes are very generous. Highly recommended. In fact the food in Rome is sublime.. and extremely reasonable",0.9657,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A cozy but classy treat! Wine-lovers' heaven!,Jan 2019 •,"We had dinner at Ad Hoc on New Years Day 2019. After a warm welcome (and a cool bubbly welcome drink) we were told that in this restaurant there is no RUSH. Even though the restaurant was almost full, we experienced a sense of tranquility and waiters were not 'pushing' you to order or to clear a table. To call the wine list 'extensive' is an understatement: it's (Trump-voice) HUGE! The staff have excellent knowledge of wine, grappa etc. At midnight was the birthday of my partner and the Ad Hoc team made it a special moment in a classy way! The spaces are cozy, wine bottles are wall-to-ceiling and the decor is simple yet elegant but COZY. The food was good but what really makes Ad Hoc stand out is the EXPERIENCE. From start to finish: a treat. Highly recommended.",dinner ad hoc new year day warm welcome cool bubbly welcome drink told restaurant rush even though restaurant almost full experienced sense tranquility waiter order clear table call wine list understatement huge staff excellent knowledge wine grappa etc midnight birthday partner ad hoc team made special moment classy way space cozy wine bottle decor simple yet elegant cozy food good really make ad hoc stand experience start finish treat highly recommended,0.2857142857142857,1,0,"A cozy but classy treat! Wine-lovers' heaven! We had dinner at Ad Hoc on New Years Day 2019. After a warm welcome (and a cool bubbly welcome drink) we were told that in this restaurant there is no RUSH. Even though the restaurant was almost full, we experienced a sense of tranquility and waiters were not 'pushing' you to order or to clear a table. To call the wine list 'extensive' is an understatement: it's (Trump-voice) HUGE! The staff have excellent knowledge of wine, grappa etc. At midnight was the birthday of my partner and the Ad Hoc team made it a special moment in a classy way! The spaces are cozy, wine bottles are wall-to-ceiling and the decor is simple yet elegant but COZY. The food was good but what really makes Ad Hoc stand out is the EXPERIENCE. From start to finish: a treat. Highly recommended.",0.9964,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing dinner,Nov 2018 •,"My wife and I visited ""Ad hoc"" in November 2018 and had a great time during our dinner there! The enviroment was unique, the staff was really polite and helpful and, of course, the food was fantastic, just like the wine! One of our best moments in Rome, and a place that we would love to visit again!",wife visited ad hoc november great time dinner enviroment unique staff really polite helpful course food fantastic like wine one best moment rome place would love visit,0.5,1,0,"Amazing dinner My wife and I visited ""Ad hoc"" in November 2018 and had a great time during our dinner there! The enviroment was unique, the staff was really polite and helpful and, of course, the food was fantastic, just like the wine! One of our best moments in Rome, and a place that we would love to visit again!",0.9805,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing End to Our Italian Honeymoon,Nov 2018 •,"My wife and I took a 2 week honeymoon to Italy that started the day after we got married. We enjoyed meals in Como, Venice, Florence and Rome with our very last meal being at Ad Hoc. WHAT AN EXPERIENCE IT WAS! We were greeted by incredibly friendly staff and the rest of the dining experience was as wonderful as two honeymooners could ever ask for. We were sat at a window-side table where we could watch people passing by and admiring the beauty of the decor inside the restaurant. It made us feel very fancy! We were pleasantly assisted in selecting one of the best wines we had during our entire honeymoon trip. Then we proceeded to enjoy one of the best meals of the trip as well! Not only was the food extremely delicious but the ambiance, the welcoming staff and the surprise ""Happy Honeymoon!"" dessert plate at the end really made it nothing short of a special and memorable meal. I could not have been more pleased in the fact that I decided on Ad Hoc for our last meal in Italy - it only left us that much more excited to return some day. Thank you to everyone who played a role in our experience here - it was delightful!",wife took week honeymoon italy started day got married enjoyed meal como venice florence rome last meal ad hoc experience greeted incredibly friendly staff rest dining experience wonderful two honeymooner could ever ask sat table could watch people passing admiring beauty decor inside restaurant made u feel fancy pleasantly assisted selecting one best wine entire honeymoon trip proceeded enjoy one best meal trip well food extremely delicious ambiance welcoming staff surprise happy honeymoon dessert plate end really made nothing short special memorable meal could pleased fact decided ad hoc last meal italy left u much excited return day thank everyone played role experience delightful,0.0,1,0,"Amazing End to Our Italian Honeymoon My wife and I took a 2 week honeymoon to Italy that started the day after we got married. We enjoyed meals in Como, Venice, Florence and Rome with our very last meal being at Ad Hoc. WHAT AN EXPERIENCE IT WAS! We were greeted by incredibly friendly staff and the rest of the dining experience was as wonderful as two honeymooners could ever ask for. We were sat at a window-side table where we could watch people passing by and admiring the beauty of the decor inside the restaurant. It made us feel very fancy! We were pleasantly assisted in selecting one of the best wines we had during our entire honeymoon trip. Then we proceeded to enjoy one of the best meals of the trip as well! Not only was the food extremely delicious but the ambiance, the welcoming staff and the surprise ""Happy Honeymoon!"" dessert plate at the end really made it nothing short of a special and memorable meal. I could not have been more pleased in the fact that I decided on Ad Hoc for our last meal in Italy - it only left us that much more excited to return some day. Thank you to everyone who played a role in our experience here - it was delightful!",0.9947,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Dinner at Ad Hoc,Jan 2019 •,"Wonderful restaurant, the location, the atmosphere and the very professional and friendly staff make the whole dinner experience memorable. Food was delicious specialities from the Roman kitchen very tasty and beautifully presented, the wine and the Prosecco were outstanding too. A lovely recommendable address.",wonderful restaurant location atmosphere professional friendly staff make whole dinner experience memorable food delicious speciality roman kitchen tasty beautifully presented wine prosecco outstanding lovely recommendable address,0.0,0,0,"Dinner at Ad Hoc Wonderful restaurant, the location, the atmosphere and the very professional and friendly staff make the whole dinner experience memorable. Food was delicious specialities from the Roman kitchen very tasty and beautifully presented, the wine and the Prosecco were outstanding too. A lovely recommendable address.",0.9739,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Best Restaurant in Rome,Dec 2018 •,"Best restaurant in Rome and one of the best italian restaurants in the world. We ate the best carbonara in the universe. Great staff and very nice atmosphere, we will definitely come back everytime we come to Rome.",best restaurant rome one best italian restaurant world ate best carbonara universe great staff nice atmosphere definitely come back everytime come rome,0.0,1,0,"Best Restaurant in Rome Best restaurant in Rome and one of the best italian restaurants in the world. We ate the best carbonara in the universe. Great staff and very nice atmosphere, we will definitely come back everytime we come to Rome.",0.9812,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Stunningly Restaurant and Hospitality to match the exquisite food,Jan 2019 •,"My wife and I decided to visit this restaurant while Rome recently based on Trip Advisor reviews. We weren’t disappointed.
Far from your typical “tourist like” Pasta/Pizza Restaurant Ad Hoc was a culinary experience and from the moment we arrived you could tell they understood quality and making the customer feel welcome. It was anight to remember and finished with the lovely small touch of a gift of Petit deserts and a small bottle of Extra Virgin olive oil to take home.
As a Coeliac they were more than accommodating with Gluten Free options.
Such a great restataurant and experience that I would highly recommend for anyone wanting a great evening. Keep up the great work.",wife decided visit restaurant rome recently based trip advisor review disappointed far typical tourist like restaurant ad hoc culinary experience moment arrived could tell understood quality making customer feel welcome anight remember finished lovely small touch gift petit desert small bottle extra virgin olive oil take home coeliac accommodating gluten free option great restataurant experience would highly recommend anyone wanting great evening keep great work,0.0,0,0,"Stunningly Restaurant and Hospitality to match the exquisite food My wife and I decided to visit this restaurant while Rome recently based on Trip Advisor reviews. We weren’t disappointed.
Far from your typical “tourist like” Pasta/Pizza Restaurant Ad Hoc was a culinary experience and from the moment we arrived you could tell they understood quality and making the customer feel welcome. It was anight to remember and finished with the lovely small touch of a gift of Petit deserts and a small bottle of Extra Virgin olive oil to take home.
As a Coeliac they were more than accommodating with Gluten Free options.
Such a great restataurant and experience that I would highly recommend for anyone wanting a great evening. Keep up the great work.",0.9776,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A wonderful dinner in a very cool looking restaurant.,Dec 2018 •,"My daughter and I both had a wonderful dinner.  

The restaurant itself was very cute and fun looking.  The service attentive, but not pushy.  We did the one of the tasting menus and found that each course was well prepared.  The menu had a nice selection of both tasting and à la carte.  If you enjoy truffles, there were many dishes that featured them.

The price point was actually a very good deal for the quality of the food.

All and all a very cool place.  I will come back next time I am Rome.",daughter wonderful dinner restaurant cute fun looking service attentive pushy one tasting menu found course well prepared menu nice selection tasting à la carte enjoy truffle many dish featured price point actually good deal quality food cool place come back next time rome,0.4444444444444444,1,0,"A wonderful dinner in a very cool looking restaurant. My daughter and I both had a wonderful dinner.  

The restaurant itself was very cute and fun looking.  The service attentive, but not pushy.  We did the one of the tasting menus and found that each course was well prepared.  The menu had a nice selection of both tasting and à la carte.  If you enjoy truffles, there were many dishes that featured them.

The price point was actually a very good deal for the quality of the food.

All and all a very cool place.  I will come back next time I am Rome.",0.9846,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Charming Wine Restaurant,Dec 2018 •,"A charming and intimate restaurant. Excellent food and service. Of course wine is a star, and they have an outstanding curated list of wines. Lovers of Italian wine, this is your place.

We very much enjoyed our dinner and look forward to returning.",charming intimate restaurant excellent food service course wine star outstanding curated list wine lover italian wine place much enjoyed dinner look forward returning,0.0,1,0,"Charming Wine Restaurant A charming and intimate restaurant. Excellent food and service. Of course wine is a star, and they have an outstanding curated list of wines. Lovers of Italian wine, this is your place.

We very much enjoyed our dinner and look forward to returning.",0.9728,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,The best restaurant in Rome!,Jan 2019 •,"I am not used to leave reviews but this time I have to. We are amazed with everything regarding this restaurant. Definitely staff is very professional and so kind. Food is very tasty and cook is real virtuoso. 
Also we are astonished with many things we got for free. 
I will recommend this place to my friends, and I know for sure where we will eat next time in Rome 😁
Ad Hoc, just keep going 👍🏿",used leave review time amazed everything regarding restaurant definitely staff professional kind food tasty cook real virtuoso also astonished many thing got free recommend place friend know sure eat next time rome ad hoc keep going,0.2,1,1,"The best restaurant in Rome! I am not used to leave reviews but this time I have to. We are amazed with everything regarding this restaurant. Definitely staff is very professional and so kind. Food is very tasty and cook is real virtuoso. 
Also we are astonished with many things we got for free. 
I will recommend this place to my friends, and I know for sure where we will eat next time in Rome 😁
Ad Hoc, just keep going 👍🏿",0.9912,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb! Our best dining experience in Rome,Dec 2018 •,"My family and I went to Ad Hoc restaurant on Christmas Day, during our visit to Rome and had a superb experience, starting with the 201-page red wine menu , the truffle-themed dishes and the excellent service and recommendations. I should add that as a gluten-intolerant person, I had no problem having the dishes I wanted adapted. I can highly recommend the zucchini flowers, the pasta with black truffle and the Casanova Brunello di Montalcino wine. We also got small bottles of olive oil as a good-bye gift and an electronic cookbook with some of their tasty Italian recipes. Can't wait to go back!",family went ad hoc restaurant christmas day visit rome superb experience starting red wine menu dish excellent service recommendation add person problem dish wanted adapted highly recommend zucchini flower pasta black truffle casanova brunello di montalcino wine also got small bottle olive oil gift electronic cookbook tasty italian recipe ca wait go back,0.14285714285714285,1,1,"Superb! Our best dining experience in Rome My family and I went to Ad Hoc restaurant on Christmas Day, during our visit to Rome and had a superb experience, starting with the 201-page red wine menu , the truffle-themed dishes and the excellent service and recommendations. I should add that as a gluten-intolerant person, I had no problem having the dishes I wanted adapted. I can highly recommend the zucchini flowers, the pasta with black truffle and the Casanova Brunello di Montalcino wine. We also got small bottles of olive oil as a good-bye gift and an electronic cookbook with some of their tasty Italian recipes. Can't wait to go back!",0.9611,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Nice restaurant near to Piazza Popolo,Dec 2018 •,"We spend our new year's eve in the restaurant. I get the fish menu with wine. The food was really delicious, the service professional. We have to come back again. Remind to book a table! Highly recommended.",spend new year eve restaurant get fish menu wine food really delicious service professional come back remind book table highly recommended,0.16666666666666666,1,0,"Nice restaurant near to Piazza Popolo We spend our new year's eve in the restaurant. I get the fish menu with wine. The food was really delicious, the service professional. We have to come back again. Remind to book a table! Highly recommended.",0.8473,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A great memorable experience in the heart of Rome,Jan 2019 •,"This restaurant was recommended to us by a number of friends and we got lucky to find a table on our second visit to Rome.

We were very looking forward to our visit to celebrate my husband's birthday and get to share this experience on such a special occassion.

We were welcomed by the door and the restaurant decor was also very welcoming, we were shown our table on the side as requested and we were given the menus. We have opted for the black truffle tasting menu and they have accomodated me with my dietary requirements. The food was exquisite from beginning to end and the service was impeccible. At the end, we were given a nice bottle of wine and olive oil. 

This has been a very nice experience to treasure and we are very pleased to have celebrated this occassion at your restaurant. Thank you to all the staff at Ad Hoc!",restaurant recommended u number friend got lucky find table second visit rome looking forward visit celebrate husband birthday get share experience special occassion welcomed door restaurant decor also welcoming shown table side requested given menu opted black truffle tasting menu accomodated dietary requirement food exquisite beginning end service impeccible end given nice bottle wine olive oil nice experience treasure pleased celebrated occassion restaurant thank staff ad hoc,0.1111111111111111,1,0,"A great memorable experience in the heart of Rome This restaurant was recommended to us by a number of friends and we got lucky to find a table on our second visit to Rome.

We were very looking forward to our visit to celebrate my husband's birthday and get to share this experience on such a special occassion.

We were welcomed by the door and the restaurant decor was also very welcoming, we were shown our table on the side as requested and we were given the menus. We have opted for the black truffle tasting menu and they have accomodated me with my dietary requirements. The food was exquisite from beginning to end and the service was impeccible. At the end, we were given a nice bottle of wine and olive oil. 

This has been a very nice experience to treasure and we are very pleased to have celebrated this occassion at your restaurant. Thank you to all the staff at Ad Hoc!",0.9911,Positive,0
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Yummy food and great atmosphere!,Nov 2018 •,"My husband and I visited this restaurant on our trip. Real gem and definitely 'must go'!Everything was near perfection,very knowledgeable and attentive staff,amazing vine selection and food just perfect. We'll be back!",husband visited restaurant trip real gem definitely go everything near perfection knowledgeable attentive staff amazing vine selection food perfect back,0.2,1,0,"Yummy food and great atmosphere! My husband and I visited this restaurant on our trip. Real gem and definitely 'must go'!Everything was near perfection,very knowledgeable and attentive staff,amazing vine selection and food just perfect. We'll be back!",0.9411,Positive,0
